survived,pclass,sex,age,sibsp,parch,fare,adult_male,alone,difference from mean,fare_zscore,fare zscore,difference from mean (age),age zscore,child,deck_B,deck_C,deck_D,deck_E,deck_F,deck_G,deck_Unknown,embark_Queenstown,embark_Southampton,embark_Unknown,family size
0,3,1,,0,0,7.725,1,1,-24.479207968574634,-0.4926045285988445,-0.4926045285988445,,,0,0,0,0,0,0,0,1,1,0,0,0
1,3,0,0.75,2,1,19.2583,0,0,-12.945907968574636,-0.2605154913643663,-0.2605154913643663,-28.94911764705882,-1.992849135257262,1,0,0,0,0,0,0,1,0,0,0,3
0,3,1,,0,0,7.25,1,1,-24.95420796857464,-0.5021631365156053,-0.5021631365156053,,,0,0,0,0,0,0,0,1,0,1,0,0
0,3,1,38.0,0,0,8.6625,1,1,-23.541707968574634,-0.4737388550789219,-0.4737388550789219,8.30088235294118,0.5714304118216114,0,0,0,0,0,0,0,1,0,1,0,0
1,2,0,33.0,1,2,27.75,0,0,-4.454207968574636,-0.0896337422132978,-0.0896337422132978,3.30088235294118,0.2272318148982726,0,0,0,0,0,0,0,1,0,1,0,3
1,2,0,23.0,0,0,13.7917,0,1,-18.41250796857464,-0.3705219882859758,-0.3705219882859758,-6.69911764705882,-0.4611653789484048,0,0,0,1,0,0,0,0,0,0,0,0
0,3,0,22.0,0,0,9.8375,0,1,-22.36670796857464,-0.450093877600619,-0.450093877600619,-7.69911764705882,-0.5300050983330725,0,0,0,0,0,0,0,1,0,1,0,0
0,1,1,,0,0,52.0,1,1,19.795792031425364,0.3983583461687,0.3983583461687,,,0,0,0,0,0,0,0,0,0,1,0,0
0,2,1,34.0,1,0,21.0,1,0,-11.204207968574636,-0.2254665915567405,-0.2254665915567405,4.30088235294118,0.2960715342829403,0,0,0,0,0,0,0,1,0,1,0,1
0,3,1,29.0,1,0,7.0458,1,0,-25.15840796857464,-0.5062723317505581,-0.5062723317505581,-0.6991176470588201,-0.0481270626403983,0,0,0,0,0,0,0,1,0,1,0,1
0,3,1,22.0,0,0,7.5208,1,1,-24.683407968574635,-0.4967137238337972,-0.4967137238337972,-7.69911764705882,-0.5300050983330725,0,0,0,0,0,0,0,1,0,1,0,0
1,3,0,2.0,0,1,12.2875,0,0,-19.916707968574634,-0.4007915841352212,-0.4007915841352212,-27.69911764705882,-1.9067994860264277,1,0,0,0,0,0,0,1,0,1,0,1
0,3,1,9.0,5,2,46.9,0,0,14.695792031425364,0.295729082220321,0.295729082220321,-20.69911764705882,-1.4249214503337533,1,0,0,0,0,0,0,1,0,1,0,7
0,2,1,,0,0,0.0,1,1,-32.20420796857464,-0.6480576784030068,-0.6480576784030068,,,0,0,0,0,0,0,0,1,0,1,0,0
0,3,1,50.0,0,0,8.05,1,1,-24.154207968574635,-0.4860644284452713,-0.4860644284452713,20.30088235294118,1.3975070444376243,0,0,0,0,0,0,0,1,0,1,0,0
1,3,0,63.0,0,0,9.5875,0,1,-22.61670796857464,-0.4551247238725983,-0.4551247238725983,33.30088235294118,2.2924233964383047,0,0,0,0,0,0,0,1,0,1,0,0
1,1,1,25.0,1,0,91.0792,1,0,58.87499203142536,1.1847641366964432,1.1847641366964432,-4.69911764705882,-0.3234859401790693,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0,,3,1,25.4667,0,0,-6.737507968574636,-0.1355814673845397,-0.1355814673845397,,,0,0,0,0,0,0,0,1,0,1,0,4
1,1,0,35.0,1,0,90.0,0,0,57.79579203142536,1.1630469795095626,1.1630469795095626,5.30088235294118,0.364911253667608,0,0,1,0,0,0,0,0,0,1,0,1
0,1,1,58.0,0,0,29.7,1,1,-2.504207968574637,-0.0503931412918588,-0.0503931412918588,28.30088235294118,1.9482247995149664,0,1,0,0,0,0,0,0,0,0,0,0
0,3,1,30.0,0,0,8.05,1,1,-24.154207968574635,-0.4860644284452713,-0.4860644284452713,0.3008823529411799,0.0207126567442693,0,0,0,0,0,0,0,1,0,1,0,0
1,3,1,9.0,1,1,15.9,0,0,-16.304207968574637,-0.3280958555051195,-0.3280958555051195,-20.69911764705882,-1.4249214503337533,1,0,0,0,0,0,0,1,0,1,0,2
0,3,1,,1,0,19.9667,1,0,-12.237507968574636,-0.2462600853680856,-0.2462600853680856,,,0,0,0,0,0,0,0,1,0,1,0,1
0,3,1,21.0,0,0,7.25,1,1,-24.95420796857464,-0.5021631365156053,-0.5021631365156053,-8.69911764705882,-0.5988448177177403,0,0,0,0,0,0,0,1,0,1,0,0
0,1,1,55.0,0,0,30.5,1,1,-1.704207968574636,-0.0342944332215248,-0.0342944332215248,25.30088235294118,1.7417056413609628,0,0,1,0,0,0,0,0,0,1,0,0
0,1,1,71.0,0,0,49.5042,1,1,17.29999203142536,0.3481344016662756,0.3481344016662756,41.30088235294118,2.843141151515647,0,0,0,0,0,0,0,1,0,0,0,0
0,3,1,21.0,0,0,8.05,1,1,-24.154207968574635,-0.4860644284452713,-0.4860644284452713,-8.69911764705882,-0.5988448177177403,0,0,0,0,0,0,0,1,0,1,0,0
0,3,1,,0,0,14.4583,1,1,-17.745907968574635,-0.35710773978637,-0.35710773978637,,,0,0,0,0,0,0,0,1,0,0,0,0
1,1,0,54.0,1,0,78.2667,0,0,46.06249203142536,0.926933265257501,0.926933265257501,24.30088235294118,1.6728659219762951,0,0,0,1,0,0,0,0,0,0,0,1
0,3,1,,0,0,15.1,1,1,-17.104207968574634,-0.3441945635754534,-0.3441945635754534,,,0,0,0,0,0,0,0,1,0,1,0,0
0,1,0,25.0,1,2,151.55,0,0,119.34579203142538,2.401641331670881,2.401641331670881,-4.69911764705882,-0.3234859401790693,0,0,1,0,0,0,0,0,0,1,0,3
0,3,1,24.0,0,0,7.7958,1,1,-24.40840796857464,-0.49117979293462,-0.49117979293462,-5.69911764705882,-0.392325659563737,0,0,0,0,0,0,0,1,0,1,0,0
0,3,1,17.0,0,0,8.6625,1,1,-23.541707968574634,-0.4737388550789219,-0.4737388550789219,-12.69911764705882,-0.8742036952564113,1,0,0,0,0,0,0,1,0,1,0,0
0,3,0,21.0,0,0,7.75,0,1,-24.45420796857464,-0.4921014439716465,-0.4921014439716465,-8.69911764705882,-0.5988448177177403,0,0,0,0,0,0,0,1,1,0,0,0
0,3,0,,0,0,7.6292,0,1,-24.575007968574635,-0.494532348890267,-0.494532348890267,,,0,0,0,0,0,0,0,1,1,0,0,0
0,3,0,37.0,0,0,9.5875,0,1,-22.61670796857464,-0.4551247238725983,-0.4551247238725983,7.30088235294118,0.5025906924369435,0,0,0,0,0,0,0,1,0,1,0,0
1,1,0,16.0,0,0,86.5,0,1,54.29579203142536,1.0926151317018515,1.0926151317018515,-13.69911764705882,-0.943043414641079,1,1,0,0,0,0,0,0,0,1,0,0
0,1,1,18.0,1,0,108.9,1,0,76.69579203142537,1.5433789576712025,1.5433789576712025,-11.69911764705882,-0.8053639758717436,1,0,1,0,0,0,0,0,0,0,0,1
1,2,0,33.0,0,2,26.0,0,0,-6.204207968574636,-0.1248496661171533,-0.1248496661171533,3.30088235294118,0.2272318148982726,0,0,0,0,0,0,0,1,0,1,0,2
1,1,1,,0,0,26.55,1,1,-5.654207968574635,-0.1137818043187987,-0.1137818043187987,,,0,0,0,0,0,0,0,1,0,1,0,0
0,3,1,28.0,0,0,22.525,1,1,-9.679207968574636,-0.1947784292976664,-0.1947784292976664,-1.69911764705882,-0.1169667820250661,0,0,0,0,0,0,0,1,0,1,0,0
1,3,1,26.0,0,0,56.4958,1,1,24.291592031425367,0.4888290608469592,0.4888290608469592,-3.69911764705882,-0.2546462207944016,0,0,0,0,0,0,0,1,0,1,0,0
1,3,1,29.0,0,0,7.75,1,1,-24.45420796857464,-0.4921014439716465,-0.4921014439716465,-0.6991176470588201,-0.0481270626403983,0,0,0,0,0,0,0,1,1,0,0,0
0,3,1,,0,0,8.05,1,1,-24.154207968574635,-0.4860644284452713,-0.4860644284452713,,,0,0,0,0,0,0,0,1,0,1,0,0
1,1,1,36.0,0,0,26.2875,1,1,-5.916707968574634,-0.119064192904377,-0.119064192904377,6.30088235294118,0.4337509730522758,0,0,0,0,1,0,0,0,0,1,0,0
1,1,0,54.0,1,0,59.4,0,0,27.195792031425363,0.547271395819289,0.547271395819289,24.30088235294118,1.6728659219762951,0,0,0,0,0,0,0,1,0,0,0,1
0,3,1,24.0,0,0,7.4958,1,1,-24.70840796857464,-0.4972168084609952,-0.4972168084609952,-5.69911764705882,-0.392325659563737,0,0,0,0,0,0,0,1,0,1,0,0
0,1,1,47.0,0,0,34.0208,1,1,1.8165920314253652,0.0365559809960148,0.0365559809960148,17.30088235294118,1.190987886283621,0,0,0,1,0,0,0,0,0,1,0,0
1,2,0,34.0,0,0,10.5,0,1,-21.70420796857464,-0.4367621349798736,-0.4367621349798736,4.30088235294118,0.2960715342829403,0,0,0,0,0,1,0,0,0,1,0,0
0,3,1,,0,0,24.15,1,1,-8.054207968574637,-0.1620779285298006,-0.1620779285298006,,,0,0,0,0,0,0,0,1,1,0,0,0
1,2,0,36.0,1,0,26.0,0,0,-6.204207968574636,-0.1248496661171533,-0.1248496661171533,6.30088235294118,0.4337509730522758,0,0,0,0,0,0,0,1,0,1,0,1
0,3,1,32.0,0,0,7.8958,1,1,-24.308407968574635,-0.4891674544258282,-0.4891674544258282,2.30088235294118,0.1583920955136048,0,0,0,0,0,0,0,1,0,1,0,0
1,1,0,30.0,0,0,93.5,0,1,61.29579203142536,1.2334788273172737,1.2334788273172737,0.3008823529411799,0.0207126567442693,0,1,0,0,0,0,0,0,0,1,0,0
0,3,1,22.0,0,0,7.8958,1,1,-24.308407968574635,-0.4891674544258282,-0.4891674544258282,-7.69911764705882,-0.5300050983330725,0,0,0,0,0,0,0,1,0,1,0,0
0,3,1,,0,0,7.225,1,1,-24.979207968574634,-0.5026662211428032,-0.5026662211428032,,,0,0,0,0,0,0,0,1,0,0,0,0
1,1,0,44.0,0,1,57.9792,0,0,25.774992031425363,0.518680090286376,0.518680090286376,14.30088235294118,0.9844687281296176,0,1,0,0,0,0,0,0,0,0,0,1
0,3,1,,0,0,7.2292,1,1,-24.97500796857464,-0.502581702925434,-0.502581702925434,,,0,0,0,0,0,0,0,1,0,0,0,0
0,3,1,40.5,0,0,7.75,1,1,-24.45420796857464,-0.4921014439716465,-0.4921014439716465,10.80088235294118,0.7435297102832806,0,0,0,0,0,0,0,1,1,0,0,0
1,2,0,50.0,0,0,10.5,0,1,-21.70420796857464,-0.4367621349798736,-0.4367621349798736,20.30088235294118,1.3975070444376243,0,0,0,0,0,0,0,1,0,1,0,0
0,1,1,,0,0,221.7792,1,1,189.57499203142535,3.814890567687253,3.814890567687253,,,0,0,1,0,0,0,0,0,0,1,0,0
0,3,1,39.0,0,0,7.925,1,1,-24.279207968574635,-0.488579851581261,-0.488579851581261,9.30088235294118,0.6402701312062791,0,0,0,0,0,0,0,1,0,1,0,0
0,2,1,23.0,2,1,11.5,1,0,-20.70420796857464,-0.4166387498919562,-0.4166387498919562,-6.69911764705882,-0.4611653789484048,0,0,0,0,0,0,0,1,0,1,0,3
1,2,0,2.0,1,1,26.0,0,0,-6.204207968574636,-0.1248496661171533,-0.1248496661171533,-27.69911764705882,-1.9067994860264277,1,0,0,0,0,0,0,1,0,1,0,2
0,3,1,,0,0,7.2292,1,1,-24.97500796857464,-0.502581702925434,-0.502581702925434,,,0,0,0,0,0,0,0,1,0,0,0,0
0,3,1,17.0,1,1,7.2292,1,0,-24.97500796857464,-0.502581702925434,-0.502581702925434,-12.69911764705882,-0.8742036952564113,1,0,0,0,0,0,0,1,0,0,0,2
1,3,0,,0,2,22.3583,0,0,-9.845907968574636,-0.1981329975918223,-0.1981329975918223,,,0,0,0,0,0,0,0,1,0,0,0,2
0,3,0,30.0,0,0,8.6625,0,1,-23.541707968574634,-0.4737388550789219,-0.4737388550789219,0.3008823529411799,0.0207126567442693,0,0,0,0,0,0,0,1,0,1,0,0
1,2,0,7.0,0,2,26.25,0,0,-5.954207968574636,-0.119818819845174,-0.119818819845174,-22.69911764705882,-1.5626008891030887,1,0,0,0,0,0,0,1,0,1,0,2
0,1,1,45.0,0,0,26.55,1,1,-5.654207968574635,-0.1137818043187987,-0.1137818043187987,15.30088235294118,1.0533084475142855,0,1,0,0,0,0,0,0,0,1,0,0
1,1,0,30.0,0,0,106.425,0,1,74.22079203142536,1.4935735795786065,1.4935735795786065,0.3008823529411799,0.0207126567442693,0,0,0,0,0,0,0,1,0,0,0,0
0,3,1,,0,0,14.5,1,1,-17.704207968574636,-0.3562685946282038,-0.3562685946282038,,,0,0,0,0,0,0,0,1,0,1,0,0
1,1,0,22.0,0,2,49.5,0,0,17.295792031425364,0.3480498834489064,0.3480498834489064,-7.69911764705882,-0.5300050983330725,0,1,0,0,0,0,0,0,0,0,0,2
1,1,0,36.0,0,2,71.0,0,0,38.79579203142536,0.7807026628391313,0.7807026628391313,6.30088235294118,0.4337509730522758,0,1,0,0,0,0,0,0,0,1,0,2
0,3,0,9.0,4,2,31.275,0,0,-0.9292079685746372,-0.0186988097783889,-0.0186988097783889,-20.69911764705882,-1.4249214503337533,1,0,0,0,0,0,0,1,0,1,0,6
0,3,0,11.0,4,2,31.275,0,0,-0.9292079685746372,-0.0186988097783889,-0.0186988097783889,-18.69911764705882,-1.2872420115644176,1,0,0,0,0,0,0,1,0,1,0,6
1,2,1,32.0,1,0,26.0,1,0,-6.204207968574636,-0.1248496661171533,-0.1248496661171533,2.30088235294118,0.1583920955136048,0,0,0,0,0,0,0,1,0,1,0,1
0,1,1,50.0,1,0,106.425,1,0,74.22079203142536,1.4935735795786065,1.4935735795786065,20.30088235294118,1.3975070444376243,0,0,1,0,0,0,0,0,0,0,0,1
0,1,1,64.0,0,0,26.0,1,1,-6.204207968574636,-0.1248496661171533,-0.1248496661171533,34.30088235294118,2.3612631158229727,0,0,0,0,0,0,0,1,0,1,0,0
1,2,0,19.0,1,0,26.0,0,0,-6.204207968574636,-0.1248496661171533,-0.1248496661171533,-10.69911764705882,-0.7365242564870758,0,0,0,0,0,0,0,1,0,1,0,1
1,2,1,,0,0,13.8625,1,1,-18.341707968574635,-0.3690972526217512,-0.3690972526217512,,,0,0,0,0,0,0,0,1,0,0,0,0
0,3,1,33.0,1,1,20.525,1,0,-11.679207968574636,-0.2350251994735013,-0.2350251994735013,3.30088235294118,0.2272318148982726,0,0,0,0,0,0,0,1,0,1,0,2
1,2,1,8.0,1,1,36.75,0,0,4.545792031425364,0.0914767235779591,0.0914767235779591,-21.69911764705882,-1.493761169718421,1,0,0,0,0,0,0,1,0,1,0,2
1,1,1,17.0,0,2,110.8833,1,0,78.67909203142537,1.583289667316069,1.583289667316069,-12.69911764705882,-0.8742036952564113,1,0,1,0,0,0,0,0,0,0,0,2
0,2,1,27.0,0,0,26.0,1,1,-6.204207968574636,-0.1248496661171533,-0.1248496661171533,-2.69911764705882,-0.1858065014097338,0,0,0,0,0,0,0,1,0,1,0,0
0,3,1,,0,0,7.8292,1,1,-24.37500796857464,-0.4905076718726835,-0.4905076718726835,,,0,0,0,0,0,0,0,1,1,0,0,0
1,3,1,22.0,0,0,7.225,1,1,-24.979207968574634,-0.5026662211428032,-0.5026662211428032,-7.69911764705882,-0.5300050983330725,0,0,0,0,0,0,0,1,0,0,0,0
1,3,0,22.0,0,0,7.775,0,1,-24.42920796857464,-0.4915983593444487,-0.4915983593444487,-7.69911764705882,-0.5300050983330725,0,0,0,0,0,0,0,1,0,1,0,0
0,1,1,62.0,0,0,26.55,1,1,-5.654207968574635,-0.1137818043187987,-0.1137818043187987,32.30088235294118,2.223583677053637,0,0,0,0,0,0,0,1,0,1,0,0
1,1,0,48.0,1,0,39.6,0,0,7.395792031425366,0.1488283710785238,0.1488283710785238,18.30088235294118,1.2598276056682889,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,,0,0,227.525,1,1,195.32079203142536,3.930515513725408,3.930515513725408,,,0,0,0,0,0,0,0,1,0,0,0,0
1,1,0,39.0,1,1,79.65,0,0,47.44579203142537,0.9547699438496172,0.9547699438496172,9.30088235294118,0.6402701312062791,0,0,0,0,1,0,0,0,0,1,0,2
1,3,0,36.0,1,0,17.4,0,0,-14.804207968574636,-0.2979107778732433,-0.2979107778732433,6.30088235294118,0.4337509730522758,0,0,0,0,0,0,0,1,0,1,0,1
0,3,1,,0,0,7.75,1,1,-24.45420796857464,-0.4921014439716465,-0.4921014439716465,,,0,0,0,0,0,0,0,1,1,0,0,0
0,3,1,40.0,0,0,7.8958,1,1,-24.308407968574635,-0.4891674544258282,-0.4891674544258282,10.30088235294118,0.7091098505909468,0,0,0,0,0,0,0,1,0,1,0,0
0,2,1,28.0,0,0,13.5,1,1,-18.70420796857464,-0.3763919797161213,-0.3763919797161213,-1.69911764705882,-0.1169667820250661,0,0,0,0,0,0,0,1,0,1,0,0
0,3,1,,0,0,8.05,1,1,-24.154207968574635,-0.4860644284452713,-0.4860644284452713,,,0,0,0,0,0,0,0,1,0,1,0,0
0,3,0,,0,0,8.05,0,1,-24.154207968574635,-0.4860644284452713,-0.4860644284452713,,,0,0,0,0,0,0,0,1,0,1,0,0
0,3,1,24.0,2,0,24.15,1,0,-8.054207968574637,-0.1620779285298006,-0.1620779285298006,-5.69911764705882,-0.392325659563737,0,0,0,0,0,0,0,1,0,1,0,2
0,3,1,19.0,0,0,7.8958,1,1,-24.308407968574635,-0.4891674544258282,-0.4891674544258282,-10.69911764705882,-0.7365242564870758,0,0,0,0,0,0,0,1,0,1,0,0
0,3,0,29.0,0,4,21.075,0,0,-11.129207968574637,-0.2239573376751467,-0.2239573376751467,-0.6991176470588201,-0.0481270626403983,0,0,0,0,0,0,0,1,0,1,0,4
0,3,1,,0,0,7.2292,1,1,-24.97500796857464,-0.502581702925434,-0.502581702925434,,,0,0,0,0,0,0,0,1,0,0,0,0
1,3,1,32.0,0,0,7.8542,1,1,-24.35000796857464,-0.4900045872454856,-0.4900045872454856,2.30088235294118,0.1583920955136048,0,0,0,0,0,0,0,1,0,1,0,0
1,2,1,62.0,0,0,10.5,1,1,-21.70420796857464,-0.4367621349798736,-0.4367621349798736,32.30088235294118,2.223583677053637,0,0,0,0,0,0,0,1,0,1,0,0
1,1,0,53.0,2,0,51.4792,0,0,19.274992031425363,0.3878780872149125,0.3878780872149125,23.30088235294118,1.6040262025916274,0,0,1,0,0,0,0,0,0,1,0,2
1,1,1,36.0,0,0,26.3875,1,1,-5.816707968574637,-0.1170518543955853,-0.1170518543955853,6.30088235294118,0.4337509730522758,0,0,0,0,1,0,0,0,0,1,0,0
1,3,0,,0,0,7.75,0,1,-24.45420796857464,-0.4921014439716465,-0.4921014439716465,,,0,0,0,0,0,0,0,1,1,0,0,0
0,3,1,16.0,0,0,8.05,1,1,-24.154207968574635,-0.4860644284452713,-0.4860644284452713,-13.69911764705882,-0.943043414641079,1,0,0,0,0,0,0,1,0,1,0,0
0,3,1,19.0,0,0,14.5,1,1,-17.704207968574636,-0.3562685946282038,-0.3562685946282038,-10.69911764705882,-0.7365242564870758,0,0,0,0,0,0,0,1,0,1,0,0
1,2,0,34.0,0,0,13.0,0,1,-19.20420796857464,-0.38645367226008,-0.38645367226008,4.30088235294118,0.2960715342829403,0,0,0,0,0,0,0,1,0,1,0,0
1,1,0,39.0,1,0,55.9,0,0,23.695792031425363,0.4768395480115779,0.4768395480115779,9.30088235294118,0.6402701312062791,0,0,0,0,1,0,0,0,0,1,0,1
0,3,0,,1,0,14.4583,0,0,-17.745907968574635,-0.35710773978637,-0.35710773978637,,,0,0,0,0,0,0,0,1,0,0,0,1
1,3,1,32.0,0,0,7.925,1,1,-24.279207968574635,-0.488579851581261,-0.488579851581261,2.30088235294118,0.1583920955136048,0,0,0,0,0,0,0,1,0,1,0,0
1,2,0,25.0,1,1,30.0,0,0,-2.204207968574636,-0.0443561257654836,-0.0443561257654836,-4.69911764705882,-0.3234859401790693,0,0,0,0,0,0,0,1,0,1,0,2
1,1,0,39.0,1,1,110.8833,0,0,78.67909203142537,1.583289667316069,1.583289667316069,9.30088235294118,0.6402701312062791,0,0,1,0,0,0,0,0,0,0,0,2
0,2,1,54.0,0,0,26.0,1,1,-6.204207968574636,-0.1248496661171533,-0.1248496661171533,24.30088235294118,1.6728659219762951,0,0,0,0,0,0,0,1,0,1,0,0
0,1,1,36.0,0,0,40.125,1,1,7.920792031425364,0.1593931482496804,0.1593931482496804,6.30088235294118,0.4337509730522758,0,0,0,0,0,0,0,0,0,0,0,0
0,3,1,,0,0,8.7125,1,1,-23.49170796857464,-0.4727326858245261,-0.4727326858245261,,,0,0,0,0,0,0,0,1,0,0,0,0
1,1,0,18.0,0,2,79.65,0,0,47.44579203142537,0.9547699438496172,0.9547699438496172,-11.69911764705882,-0.8053639758717436,1,0,0,0,1,0,0,0,0,1,0,2
0,2,1,47.0,0,0,15.0,1,1,-17.204207968574636,-0.3462069020842451,-0.3462069020842451,17.30088235294118,1.190987886283621,0,0,0,0,0,0,0,1,0,1,0,0
1,1,1,60.0,1,1,79.2,1,0,46.99579203142537,0.9457144205600544,0.9457144205600544,30.30088235294118,2.085904238284302,0,1,0,0,0,0,0,0,0,0,0,2
0,3,1,22.0,0,0,8.05,1,1,-24.154207968574635,-0.4860644284452713,-0.4860644284452713,-7.69911764705882,-0.5300050983330725,0,0,0,0,0,0,0,1,0,1,0,0
0,3,1,,0,0,8.05,1,1,-24.154207968574635,-0.4860644284452713,-0.4860644284452713,,,0,0,0,0,0,0,0,1,0,1,0,0
0,3,1,35.0,0,0,7.125,1,1,-25.07920796857464,-0.504678559651595,-0.504678559651595,5.30088235294118,0.364911253667608,0,0,0,0,0,0,0,1,0,1,0,0
1,1,0,52.0,1,0,78.2667,0,0,46.06249203142536,0.926933265257501,0.926933265257501,22.30088235294118,1.5351864832069595,0,0,0,1,0,0,0,0,0,0,0,1
0,3,1,47.0,0,0,7.25,1,1,-24.95420796857464,-0.5021631365156053,-0.5021631365156053,17.30088235294118,1.190987886283621,0,0,0,0,0,0,0,1,0,1,0,0
0,3,0,,0,2,7.75,0,0,-24.45420796857464,-0.4921014439716465,-0.4921014439716465,,,0,0,0,0,0,0,0,1,1,0,0,2
0,2,1,37.0,1,0,26.0,1,0,-6.204207968574636,-0.1248496661171533,-0.1248496661171533,7.30088235294118,0.5025906924369435,0,0,0,0,0,0,0,1,0,1,0,1
0,3,1,36.0,1,1,24.15,1,0,-8.054207968574637,-0.1620779285298006,-0.1620779285298006,6.30088235294118,0.4337509730522758,0,0,0,0,0,0,0,1,0,1,0,2
1,2,0,,0,0,33.0,0,1,0.7957920314253641,0.0160140294982686,0.0160140294982686,,,0,0,0,0,0,0,0,1,0,1,0,0
0,3,1,49.0,0,0,0.0,1,1,-32.20420796857464,-0.6480576784030068,-0.6480576784030068,19.30088235294118,1.3286673250529566,0,0,0,0,0,0,0,1,0,1,0,0
0,3,1,,0,0,7.225,1,1,-24.979207968574634,-0.5026662211428032,-0.5026662211428032,,,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,49.0,1,0,56.9292,1,0,24.72499203142537,0.4975505359440627,0.4975505359440627,19.30088235294118,1.3286673250529566,0,0,0,0,0,0,0,0,0,0,0,1
1,2,0,24.0,2,1,27.0,0,0,-5.204207968574636,-0.1047262810292359,-0.1047262810292359,-5.69911764705882,-0.392325659563737,0,0,0,0,0,0,0,1,0,1,0,3
0,3,1,,0,0,7.8958,1,1,-24.308407968574635,-0.4891674544258282,-0.4891674544258282,,,0,0,0,0,0,0,0,1,0,1,0,0
0,1,1,,0,0,42.4,1,1,10.195792031425364,0.2051738493246925,0.2051738493246925,,,0,0,0,0,0,0,0,1,0,1,0,0
0,3,1,44.0,0,0,8.05,1,1,-24.154207968574635,-0.4860644284452713,-0.4860644284452713,14.30088235294118,0.9844687281296176,0,0,0,0,0,0,0,1,0,1,0,0
1,1,1,35.0,0,0,26.55,1,1,-5.654207968574635,-0.1137818043187987,-0.1137818043187987,5.30088235294118,0.364911253667608,0,0,0,0,0,0,0,1,0,0,0,0
0,3,1,36.0,1,0,15.55,1,0,-16.654207968574635,-0.3351390402858906,-0.3351390402858906,6.30088235294118,0.4337509730522758,0,0,0,0,0,0,0,1,0,1,0,1
0,3,1,30.0,0,0,7.8958,1,1,-24.308407968574635,-0.4891674544258282,-0.4891674544258282,0.3008823529411799,0.0207126567442693,0,0,0,0,0,0,0,1,0,1,0,0
1,1,1,27.0,0,0,30.5,1,1,-1.704207968574636,-0.0342944332215248,-0.0342944332215248,-2.69911764705882,-0.1858065014097338,0,0,0,0,0,0,0,1,0,1,0,0
1,2,0,22.0,1,2,41.5792,0,0,9.374992031425364,0.1886565748445299,0.1886565748445299,-7.69911764705882,-0.5300050983330725,0,0,0,0,0,0,0,1,0,0,0,3
1,1,0,40.0,0,0,153.4625,0,1,121.25829203142536,2.440127305651523,2.440127305651523,10.30088235294118,0.7091098505909468,0,0,1,0,0,0,0,0,0,1,0,0
0,3,0,39.0,1,5,31.275,0,0,-0.9292079685746372,-0.0186988097783889,-0.0186988097783889,9.30088235294118,0.6402701312062791,0,0,0,0,0,0,0,1,0,1,0,6
0,3,1,,0,0,7.05,1,1,-25.154207968574635,-0.5061878135331888,-0.5061878135331888,,,0,0,0,0,0,0,0,1,0,1,0,0
1,3,0,,1,0,15.5,0,0,-16.704207968574636,-0.3361452095402864,-0.3361452095402864,,,0,0,0,0,0,0,0,1,1,0,0,1
0,3,1,,0,0,7.75,1,1,-24.45420796857464,-0.4921014439716465,-0.4921014439716465,,,0,0,0,0,0,0,0,1,1,0,0,0
0,3,1,35.0,0,0,8.05,1,1,-24.154207968574635,-0.4860644284452713,-0.4860644284452713,5.30088235294118,0.364911253667608,0,0,0,0,0,0,0,1,0,1,0,0
1,2,0,24.0,1,2,65.0,0,0,32.795792031425364,0.6599623523116267,0.6599623523116267,-5.69911764705882,-0.392325659563737,0,0,0,0,0,0,0,1,0,1,0,3
0,3,1,34.0,1,1,14.4,1,0,-17.804207968574637,-0.3582809331369956,-0.3582809331369956,4.30088235294118,0.2960715342829403,0,0,0,0,0,0,0,1,0,1,0,2
0,3,0,26.0,1,0,16.1,0,0,-16.104207968574634,-0.3240711784875359,-0.3240711784875359,-3.69911764705882,-0.2546462207944016,0,0,0,0,0,0,0,1,0,1,0,1
1,2,0,4.0,2,1,39.0,0,0,6.795792031425364,0.1367543400257733,0.1367543400257733,-25.69911764705882,-1.7691200472570918,1,0,0,0,0,1,0,0,0,1,0,3
0,2,1,26.0,0,0,10.5,1,1,-21.70420796857464,-0.4367621349798736,-0.4367621349798736,-3.69911764705882,-0.2546462207944016,0,0,0,0,0,0,0,1,0,1,0,0
0,3,1,27.0,1,0,14.4542,1,0,-17.750007968574636,-0.3571902456652305,-0.3571902456652305,-2.69911764705882,-0.1858065014097338,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,42.0,1,0,52.5542,1,0,20.34999203142537,0.4095107261844238,0.4095107261844238,12.30088235294118,0.8467892893602823,0,0,0,1,0,0,0,0,0,1,0,1
1,3,1,20.0,1,1,15.7417,1,0,-16.462507968574634,-0.3312813873645368,-0.3312813873645368,-9.69911764705882,-0.667684537102408,0,0,0,0,0,0,0,1,0,0,0,2
0,3,1,21.0,0,0,7.8542,1,1,-24.35000796857464,-0.4900045872454856,-0.4900045872454856,-8.69911764705882,-0.5988448177177403,0,0,0,0,0,0,0,1,0,1,0,0
0,3,1,21.0,0,0,16.1,1,1,-16.104207968574634,-0.3240711784875359,-0.3240711784875359,-8.69911764705882,-0.5988448177177403,0,0,0,0,0,0,0,1,0,1,0,0
0,1,1,61.0,0,0,32.3208,1,1,0.1165920314253625,0.0023462263465551,0.0023462263465551,31.30088235294118,2.1547439576689693,0,0,0,1,0,0,0,0,0,1,0,0
