survived,pclass,sex,age,sibsp,parch,fare,adult_male,deck,embark_town,alone,difference from mean,fare_zscore,fare zscore,difference from mean (age),age zscore
0,1,male,36.0,0,0,40.125,True,A,Cherbourg,True,7.920792031425364,0.15939314824968043,0.15939314824968043,6.30088235294118,0.43375097305227583
0,3,male,,0,0,8.7125,True,,Cherbourg,True,-23.491707968574637,-0.4727326858245261,-0.4727326858245261,,
1,1,female,18.0,0,2,79.65,False,E,Southampton,False,47.44579203142537,0.9547699438496172,0.9547699438496172,-11.69911764705882,-0.8053639758717436
0,2,male,47.0,0,0,15.0,True,,Southampton,True,-17.204207968574636,-0.34620690208424515,-0.34620690208424515,17.30088235294118,1.190987886283621
1,1,male,60.0,1,1,79.2,True,B,Cherbourg,False,46.99579203142537,0.9457144205600544,0.9457144205600544,30.30088235294118,2.085904238284302
0,3,male,22.0,0,0,8.05,True,,Southampton,True,-24.154207968574635,-0.48606442844527137,-0.48606442844527137,-7.69911764705882,-0.5300050983330725
0,3,male,,0,0,8.05,True,,Southampton,True,-24.154207968574635,-0.48606442844527137,-0.48606442844527137,,
0,3,male,35.0,0,0,7.125,True,,Southampton,True,-25.079207968574636,-0.504678559651595,-0.504678559651595,5.30088235294118,0.36491125366760807
1,1,female,52.0,1,0,78.2667,False,D,Cherbourg,False,46.062492031425364,0.926933265257501,0.926933265257501,22.30088235294118,1.5351864832069597
0,3,male,47.0,0,0,7.25,True,,Southampton,True,-24.954207968574636,-0.5021631365156053,-0.5021631365156053,17.30088235294118,1.190987886283621
0,3,female,,0,2,7.75,False,,Queenstown,False,-24.454207968574636,-0.49210144397164657,-0.49210144397164657,,
0,2,male,37.0,1,0,26.0,True,,Southampton,False,-6.204207968574636,-0.12484966611715337,-0.12484966611715337,7.30088235294118,0.5025906924369435
0,3,male,36.0,1,1,24.15,True,,Southampton,False,-8.054207968574637,-0.16207792852980066,-0.16207792852980066,6.30088235294118,0.43375097305227583
1,2,female,,0,0,33.0,False,,Southampton,True,0.7957920314253641,0.016014029498268696,0.016014029498268696,,
0,3,male,49.0,0,0,0.0,True,,Southampton,True,-32.204207968574636,-0.6480576784030068,-0.6480576784030068,19.30088235294118,1.3286673250529566
0,3,male,,0,0,7.225,True,,Cherbourg,True,-24.979207968574634,-0.5026662211428032,-0.5026662211428032,,
1,1,male,49.0,1,0,56.9292,True,A,Cherbourg,False,24.724992031425366,0.4975505359440627,0.4975505359440627,19.30088235294118,1.3286673250529566
1,2,female,24.0,2,1,27.0,False,,Southampton,False,-5.204207968574636,-0.10472628102923592,-0.10472628102923592,-5.69911764705882,-0.39232565956373705
0,3,male,,0,0,7.8958,True,,Southampton,True,-24.308407968574635,-0.4891674544258282,-0.4891674544258282,,
0,1,male,,0,0,42.4,True,,Southampton,True,10.195792031425363,0.20517384932469257,0.20517384932469257,,
0,3,male,44.0,0,0,8.05,True,,Southampton,True,-24.154207968574635,-0.48606442844527137,-0.48606442844527137,14.30088235294118,0.9844687281296177
1,1,male,35.0,0,0,26.55,True,,Cherbourg,True,-5.654207968574635,-0.11378180431879875,-0.11378180431879875,5.30088235294118,0.36491125366760807
0,3,male,36.0,1,0,15.55,True,,Southampton,False,-16.654207968574635,-0.3351390402858906,-0.3351390402858906,6.30088235294118,0.43375097305227583
0,3,male,30.0,0,0,7.8958,True,,Southampton,True,-24.308407968574635,-0.4891674544258282,-0.4891674544258282,0.30088235294117993,0.020712656744269385
1,1,male,27.0,0,0,30.5,True,,Southampton,True,-1.7042079685746359,-0.034294433221524895,-0.034294433221524895,-2.69911764705882,-0.18580650140973384
1,2,female,22.0,1,2,41.5792,False,,Cherbourg,False,9.374992031425364,0.18865657484452997,0.18865657484452997,-7.69911764705882,-0.5300050983330725
1,1,female,40.0,0,0,153.4625,False,C,Southampton,True,121.25829203142537,2.440127305651523,2.440127305651523,10.30088235294118,0.7091098505909468
0,3,female,39.0,1,5,31.275,False,,Southampton,False,-0.9292079685746373,-0.01869880977838891,-0.01869880977838891,9.30088235294118,0.6402701312062791
0,3,male,,0,0,7.05,True,,Southampton,True,-25.154207968574635,-0.5061878135331888,-0.5061878135331888,,
1,3,female,,1,0,15.5,False,,Queenstown,False,-16.704207968574636,-0.3361452095402864,-0.3361452095402864,,
0,3,male,,0,0,7.75,True,,Queenstown,True,-24.454207968574636,-0.49210144397164657,-0.49210144397164657,,
0,3,male,35.0,0,0,8.05,True,,Southampton,True,-24.154207968574635,-0.48606442844527137,-0.48606442844527137,5.30088235294118,0.36491125366760807
1,2,female,24.0,1,2,65.0,False,,Southampton,False,32.795792031425364,0.6599623523116267,0.6599623523116267,-5.69911764705882,-0.39232565956373705
0,3,male,34.0,1,1,14.4,True,,Southampton,False,-17.804207968574637,-0.35828093313699566,-0.35828093313699566,4.30088235294118,0.29607153428294036
0,3,female,26.0,1,0,16.1,False,,Southampton,False,-16.104207968574634,-0.32407117848753597,-0.32407117848753597,-3.69911764705882,-0.2546462207944016
1,2,female,4.0,2,1,39.0,False,F,Southampton,False,6.795792031425364,0.13675434002577333,0.13675434002577333,-25.69911764705882,-1.7691200472570918
0,2,male,26.0,0,0,10.5,True,,Southampton,True,-21.704207968574636,-0.43676213497987365,-0.43676213497987365,-3.69911764705882,-0.2546462207944016
0,3,male,27.0,1,0,14.4542,True,,Cherbourg,False,-17.750007968574636,-0.3571902456652305,-0.3571902456652305,-2.69911764705882,-0.18580650140973384
1,1,male,42.0,1,0,52.5542,True,D,Southampton,False,20.349992031425366,0.40951072618442386,0.40951072618442386,12.30088235294118,0.8467892893602823
1,3,male,20.0,1,1,15.7417,True,,Cherbourg,False,-16.462507968574634,-0.3312813873645368,-0.3312813873645368,-9.69911764705882,-0.667684537102408
0,3,male,21.0,0,0,7.8542,True,,Southampton,True,-24.350007968574637,-0.4900045872454856,-0.4900045872454856,-8.69911764705882,-0.5988448177177403
0,3,male,21.0,0,0,16.1,True,,Southampton,True,-16.104207968574634,-0.32407117848753597,-0.32407117848753597,-8.69911764705882,-0.5988448177177403
0,1,male,61.0,0,0,32.3208,True,D,Southampton,True,0.11659203142536256,0.002346226346555142,0.002346226346555142,31.30088235294118,2.1547439576689693
0,2,male,57.0,0,0,12.35,True,,Queenstown,True,-19.854207968574634,-0.39953387256722633,-0.39953387256722633,27.30088235294118,1.8793850801302985
1,1,female,21.0,0,0,77.9583,False,D,Southampton,True,45.75409203142536,0.9207272132963871,0.9207272132963871,-8.69911764705882,-0.5988448177177403
0,3,male,26.0,0,0,7.8958,True,,Southampton,True,-24.308407968574635,-0.4891674544258282,-0.4891674544258282,-3.69911764705882,-0.2546462207944016
0,3,male,,0,0,7.7333,True,,Queenstown,True,-24.470907968574636,-0.4924375045026148,-0.4924375045026148,,
1,1,male,80.0,0,0,30.0,True,A,Southampton,True,-2.204207968574636,-0.04435612576548362,-0.04435612576548362,50.30088235294118,3.4626986259776564
0,3,male,51.0,0,0,7.0542,True,,Southampton,True,-25.150007968574634,-0.5061032953158195,-0.5061032953158195,21.30088235294118,1.466346763822292
1,1,male,32.0,0,0,30.5,True,B,Cherbourg,True,-1.7042079685746359,-0.034294433221524895,-0.034294433221524895,2.30088235294118,0.15839209551360486
0,1,male,,0,0,0.0,True,,Southampton,True,-32.204207968574636,-0.6480576784030068,-0.6480576784030068,,
0,3,female,9.0,3,2,27.9,False,,Southampton,False,-4.304207968574637,-0.08661523445011025,-0.08661523445011025,-20.69911764705882,-1.4249214503337533
1,2,female,28.0,0,0,13.0,False,,Southampton,True,-19.204207968574636,-0.38645367226008004,-0.38645367226008004,-1.69911764705882,-0.1169667820250661
0,3,male,32.0,0,0,7.925,True,,Southampton,True,-24.279207968574635,-0.48857985158126105,-0.48857985158126105,2.30088235294118,0.15839209551360486
0,2,male,31.0,1,1,26.25,True,,Southampton,False,-5.954207968574636,-0.11981881984517401,-0.11981881984517401,1.30088235294118,0.08955237612893713
0,3,female,41.0,0,5,39.6875,False,,Southampton,False,7.483292031425364,0.15058916727371655,0.15058916727371655,11.30088235294118,0.7779495699756146
0,3,male,,1,0,16.1,True,,Southampton,False,-16.104207968574634,-0.32407117848753597,-0.32407117848753597,,
0,3,male,20.0,0,0,7.8542,True,,Southampton,True,-24.350007968574637,-0.4900045872454856,-0.4900045872454856,-9.69911764705882,-0.667684537102408
1,1,female,24.0,0,0,69.3,False,B,Cherbourg,True,37.09579203142536,0.7464929081896716,0.7464929081896716,-5.69911764705882,-0.39232565956373705
0,3,female,2.0,3,2,27.9,False,,Southampton,False,-4.304207968574637,-0.08661523445011025,-0.08661523445011025,-27.69911764705882,-1.9067994860264275
1,3,male,,0,0,56.4958,True,,Southampton,True,24.291592031425367,0.48882906084695926,0.48882906084695926,,
1,3,female,0.75,2,1,19.2583,False,,Cherbourg,False,-12.945907968574637,-0.26051549136436636,-0.26051549136436636,-28.94911764705882,-1.9928491352572621
1,1,male,48.0,1,0,76.7292,True,D,Cherbourg,False,44.52499203142537,0.895993560684828,0.895993560684828,18.30088235294118,1.2598276056682887
0,3,male,19.0,0,0,7.8958,True,,Southampton,True,-24.308407968574635,-0.4891674544258282,-0.4891674544258282,-10.69911764705882,-0.7365242564870758
1,1,male,56.0,0,0,35.5,True,A,Cherbourg,True,3.295792031425364,0.06632249221806229,0.06632249221806229,26.30088235294118,1.8105453607456308
0,3,male,,0,0,7.55,True,,Southampton,True,-24.654207968574635,-0.4961261209892301,-0.4961261209892301,,
1,3,female,23.0,0,0,7.55,False,,Southampton,True,-24.654207968574635,-0.4961261209892301,-0.4961261209892301,-6.69911764705882,-0.4611653789484048
0,3,male,,0,0,7.8958,True,,Southampton,True,-24.308407968574635,-0.4891674544258282,-0.4891674544258282,,
1,2,female,18.0,0,1,23.0,False,,Southampton,False,-9.204207968574636,-0.18521982138090567,-0.18521982138090567,-11.69911764705882,-0.8053639758717436
0,3,male,21.0,0,0,8.4333,True,,Southampton,True,-23.770907968574637,-0.4783511349410726,-0.4783511349410726,-8.69911764705882,-0.5988448177177403
1,3,female,,0,0,7.8292,False,,Queenstown,True,-24.375007968574636,-0.4905076718726835,-0.4905076718726835,,
0,3,female,18.0,0,0,6.75,False,,Queenstown,True,-25.454207968574636,-0.512224829059564,-0.512224829059564,-11.69911764705882,-0.8053639758717436
0,2,male,24.0,2,0,73.5,True,,Southampton,False,41.295792031425364,0.8310111255589249,0.8310111255589249,-5.69911764705882,-0.39232565956373705
0,3,male,,0,0,7.8958,True,,Southampton,True,-24.308407968574635,-0.4891674544258282,-0.4891674544258282,,
0,3,female,32.0,1,1,15.5,False,,Queenstown,False,-16.704207968574636,-0.3361452095402864,-0.3361452095402864,2.30088235294118,0.15839209551360486
0,2,male,23.0,0,0,13.0,True,,Southampton,True,-19.204207968574636,-0.38645367226008004,-0.38645367226008004,-6.69911764705882,-0.4611653789484048
0,1,male,58.0,0,2,113.275,True,D,Cherbourg,False,81.07079203142537,1.6314187674308411,1.6314187674308411,28.30088235294118,1.9482247995149662
1,1,male,50.0,2,0,133.65,True,,Southampton,False,101.44579203142537,2.041432738597159,2.041432738597159,20.30088235294118,1.3975070444376243
0,3,male,40.0,0,0,7.225,True,,Cherbourg,True,-24.979207968574634,-0.5026662211428032,-0.5026662211428032,10.30088235294118,0.7091098505909468
0,1,male,47.0,0,0,25.5875,True,E,Southampton,True,-6.616707968574637,-0.13315056246591933,-0.13315056246591933,17.30088235294118,1.190987886283621
0,3,male,36.0,0,0,7.4958,True,,Southampton,True,-24.708407968574637,-0.4972168084609952,-0.4972168084609952,6.30088235294118,0.43375097305227583
1,3,male,20.0,1,0,7.925,True,,Southampton,False,-24.279207968574635,-0.48857985158126105,-0.48857985158126105,-9.69911764705882,-0.667684537102408
0,2,male,32.0,2,0,73.5,True,,Southampton,False,41.295792031425364,0.8310111255589249,0.8310111255589249,2.30088235294118,0.15839209551360486
0,2,male,25.0,0,0,13.0,True,,Southampton,True,-19.204207968574636,-0.38645367226008004,-0.38645367226008004,-4.69911764705882,-0.32348594017906934
0,3,male,,0,0,7.775,True,,Southampton,True,-24.429207968574637,-0.4915983593444487,-0.4915983593444487,,
0,3,male,43.0,0,0,8.05,True,,Southampton,True,-24.154207968574635,-0.48606442844527137,-0.48606442844527137,13.30088235294118,0.91562900874495
1,1,female,,1,0,52.0,False,C,Southampton,False,19.795792031425364,0.39835834616870003,0.39835834616870003,,
1,2,female,40.0,1,1,39.0,False,,Southampton,False,6.795792031425364,0.13675434002577333,0.13675434002577333,10.30088235294118,0.7091098505909468
0,1,male,31.0,1,0,52.0,True,B,Southampton,False,19.795792031425364,0.39835834616870003,0.39835834616870003,1.30088235294118,0.08955237612893713
0,2,male,70.0,0,0,10.5,True,,Southampton,True,-21.704207968574636,-0.43676213497987365,-0.43676213497987365,40.30088235294118,2.774301432130979
1,2,male,31.0,0,0,13.0,True,,Southampton,True,-19.204207968574636,-0.38645367226008004,-0.38645367226008004,1.30088235294118,0.08955237612893713
0,2,male,,0,0,0.0,True,,Southampton,True,-32.204207968574636,-0.6480576784030068,-0.6480576784030068,,
0,3,male,18.0,0,0,7.775,True,,Southampton,True,-24.429207968574637,-0.4915983593444487,-0.4915983593444487,-11.69911764705882,-0.8053639758717436
0,3,male,24.5,0,0,8.05,True,,Southampton,True,-24.154207968574635,-0.48606442844527137,-0.48606442844527137,-5.19911764705882,-0.3579057998714032
1,3,female,18.0,0,0,9.8417,False,,Southampton,True,-22.362507968574636,-0.4500093593832497,-0.4500093593832497,-11.69911764705882,-0.8053639758717436
0,3,female,43.0,1,6,46.9,False,,Southampton,False,14.695792031425363,0.29572908222032107,0.29572908222032107,13.30088235294118,0.91562900874495
1,1,male,36.0,0,1,512.3292,True,B,Cherbourg,False,480.1249920314254,9.661740104981664,9.661740104981664,6.30088235294118,0.43375097305227583
0,3,female,,0,0,8.1375,False,,Queenstown,True,-24.066707968574637,-0.4843036322500786,-0.4843036322500786,,
1,1,male,27.0,0,0,76.7292,True,D,Cherbourg,True,44.52499203142537,0.895993560684828,0.895993560684828,-2.69911764705882,-0.18580650140973384
0,3,male,20.0,0,0,9.225,True,,Southampton,True,-22.979207968574634,-0.46241945096696835,-0.46241945096696835,-9.69911764705882,-0.667684537102408
0,3,male,14.0,5,2,46.9,False,,Southampton,False,14.695792031425363,0.29572908222032107,0.29572908222032107,-15.69911764705882,-1.0807228534104145
0,2,male,60.0,1,1,39.0,True,,Southampton,False,6.795792031425364,0.13675434002577333,0.13675434002577333,30.30088235294118,2.085904238284302
0,2,male,25.0,1,2,41.5792,True,,Cherbourg,False,9.374992031425364,0.18865657484452997,0.18865657484452997,-4.69911764705882,-0.32348594017906934
0,3,male,14.0,4,1,39.6875,False,,Southampton,False,7.483292031425364,0.15058916727371655,0.15058916727371655,-15.69911764705882,-1.0807228534104145
0,3,male,19.0,0,0,10.1708,True,,Southampton,True,-22.033407968574636,-0.44338675335081607,-0.44338675335081607,-10.69911764705882,-0.7365242564870758
0,3,male,18.0,0,0,7.7958,True,,Southampton,True,-24.408407968574636,-0.49117979293462,-0.49117979293462,-11.69911764705882,-0.8053639758717436
1,1,female,15.0,0,1,211.3375,False,B,Southampton,False,179.13329203142536,3.6047682176147444,3.6047682176147444,-14.69911764705882,-1.0118831340257468
1,1,male,31.0,1,0,57.0,True,B,Southampton,False,24.795792031425364,0.4989752716082872,0.4989752716082872,1.30088235294118,0.08955237612893713
1,3,female,4.0,0,1,13.4167,False,,Cherbourg,False,-18.787507968574637,-0.37806825769394486,-0.37806825769394486,-25.69911764705882,-1.7691200472570918
1,3,male,,0,0,56.4958,True,,Southampton,True,24.291592031425367,0.48882906084695926,0.48882906084695926,,
0,3,male,25.0,0,0,7.225,True,,Cherbourg,True,-24.979207968574634,-0.5026662211428032,-0.5026662211428032,-4.69911764705882,-0.32348594017906934
0,1,male,60.0,0,0,26.55,True,,Southampton,True,-5.654207968574635,-0.11378180431879875,-0.11378180431879875,30.30088235294118,2.085904238284302
0,2,male,52.0,0,0,13.5,True,,Southampton,True,-18.704207968574636,-0.3763919797161213,-0.3763919797161213,22.30088235294118,1.5351864832069597
0,3,male,44.0,0,0,8.05,True,,Southampton,True,-24.154207968574635,-0.48606442844527137,-0.48606442844527137,14.30088235294118,0.9844687281296177
1,3,female,,0,0,7.7333,False,,Queenstown,True,-24.470907968574636,-0.4924375045026148,-0.4924375045026148,,
0,1,male,49.0,1,1,110.8833,True,C,Cherbourg,False,78.67909203142537,1.583289667316069,1.583289667316069,19.30088235294118,1.3286673250529566
0,3,male,42.0,0,0,7.65,True,F,Southampton,True,-24.554207968574637,-0.49411378248043836,-0.49411378248043836,12.30088235294118,0.8467892893602823
1,1,female,18.0,1,0,227.525,False,C,Cherbourg,False,195.32079203142536,3.930515513725408,3.930515513725408,-11.69911764705882,-0.8053639758717436
1,1,male,35.0,0,0,26.2875,True,E,Southampton,True,-5.916707968574634,-0.11906419290437707,-0.11906419290437707,5.30088235294118,0.36491125366760807
0,3,female,18.0,0,1,14.4542,False,,Cherbourg,False,-17.750007968574636,-0.3571902456652305,-0.3571902456652305,-11.69911764705882,-0.8053639758717436
0,3,male,25.0,0,0,7.7417,True,,Queenstown,True,-24.462507968574634,-0.4922684680678763,-0.4922684680678763,-4.69911764705882,-0.32348594017906934
0,3,male,26.0,1,0,7.8542,True,,Southampton,False,-24.350007968574637,-0.4900045872454856,-0.4900045872454856,-3.69911764705882,-0.2546462207944016
0,2,male,39.0,0,0,26.0,True,,Southampton,True,-6.204207968574636,-0.12484966611715337,-0.12484966611715337,9.30088235294118,0.6402701312062791
1,2,female,45.0,0,0,13.5,False,,Southampton,True,-18.704207968574636,-0.3763919797161213,-0.3763919797161213,15.30088235294118,1.0533084475142855
1,1,male,42.0,0,0,26.2875,True,E,Southampton,True,-5.916707968574634,-0.11906419290437707,-0.11906419290437707,12.30088235294118,0.8467892893602823
1,1,female,22.0,0,0,151.55,False,,Southampton,True,119.34579203142538,2.401641331670881,2.401641331670881,-7.69911764705882,-0.5300050983330725
1,3,male,,1,1,15.2458,True,,Cherbourg,False,-16.958407968574637,-0.34126057402963506,-0.34126057402963506,,
1,1,female,24.0,0,0,49.5042,False,C,Cherbourg,True,17.29999203142536,0.34813440166627563,0.34813440166627563,-5.69911764705882,-0.39232565956373705
0,1,male,,0,0,26.55,True,C,Southampton,True,-5.654207968574635,-0.11378180431879875,-0.11378180431879875,,
1,1,male,48.0,1,0,52.0,True,C,Southampton,False,19.795792031425364,0.39835834616870003,0.39835834616870003,18.30088235294118,1.2598276056682887
0,3,male,29.0,0,0,9.4833,True,,Southampton,True,-22.720907968574636,-0.4572215805987593,-0.4572215805987593,-0.6991176470588201,-0.04812706264039836
0,2,male,52.0,0,0,13.0,True,,Southampton,True,-19.204207968574636,-0.38645367226008004,-0.38645367226008004,22.30088235294118,1.5351864832069597
0,3,male,19.0,0,0,7.65,True,F,Southampton,True,-24.554207968574637,-0.49411378248043836,-0.49411378248043836,-10.69911764705882,-0.7365242564870758
1,1,female,38.0,0,0,227.525,False,C,Cherbourg,True,195.32079203142536,3.930515513725408,3.930515513725408,8.30088235294118,0.5714304118216114
1,2,female,27.0,0,0,10.5,False,E,Southampton,True,-21.704207968574636,-0.43676213497987365,-0.43676213497987365,-2.69911764705882,-0.18580650140973384
0,3,male,,0,0,15.5,True,,Queenstown,True,-16.704207968574636,-0.3361452095402864,-0.3361452095402864,,
0,3,male,33.0,0,0,7.775,True,,Southampton,True,-24.429207968574637,-0.4915983593444487,-0.4915983593444487,3.30088235294118,0.2272318148982726
1,2,female,6.0,0,1,33.0,False,,Southampton,False,0.7957920314253641,0.016014029498268696,0.016014029498268696,-23.69911764705882,-1.6314406084877564
0,3,male,17.0,1,0,7.0542,True,,Southampton,False,-25.150007968574634,-0.5061032953158195,-0.5061032953158195,-12.69911764705882,-0.8742036952564113
0,2,male,34.0,0,0,13.0,True,,Southampton,True,-19.204207968574636,-0.38645367226008004,-0.38645367226008004,4.30088235294118,0.29607153428294036
0,2,male,50.0,0,0,13.0,True,,Southampton,True,-19.204207968574636,-0.38645367226008004,-0.38645367226008004,20.30088235294118,1.3975070444376243
1,1,male,27.0,1,0,53.1,True,E,Southampton,False,20.895792031425366,0.4204940697654092,0.4204940697654092,-2.69911764705882,-0.18580650140973384
0,3,male,20.0,0,0,8.6625,True,,Southampton,True,-23.541707968574634,-0.4737388550789219,-0.4737388550789219,-9.69911764705882,-0.667684537102408
1,2,female,30.0,3,0,21.0,False,,Southampton,False,-11.204207968574636,-0.22546659155674054,-0.22546659155674054,0.30088235294117993,0.020712656744269385
1,3,female,,0,0,7.7375,False,,Queenstown,True,-24.466707968574635,-0.49235298628524554,-0.49235298628524554,,
0,2,male,25.0,1,0,26.0,True,,Southampton,False,-6.204207968574636,-0.12484966611715337,-0.12484966611715337,-4.69911764705882,-0.32348594017906934
0,3,female,25.0,1,0,7.925,False,,Southampton,False,-24.279207968574635,-0.48857985158126105,-0.48857985158126105,-4.69911764705882,-0.32348594017906934
1,1,female,29.0,0,0,211.3375,False,B,Southampton,True,179.13329203142536,3.6047682176147444,3.6047682176147444,-0.6991176470588201,-0.04812706264039836
0,3,male,11.0,0,0,18.7875,False,,Cherbourg,True,-13.416707968574634,-0.26998958106375787,-0.26998958106375787,-18.69911764705882,-1.2872420115644176
0,2,male,,0,0,0.0,True,,Southampton,True,-32.204207968574636,-0.6480576784030068,-0.6480576784030068,,
0,2,male,23.0,0,0,13.0,True,,Southampton,True,-19.204207968574636,-0.38645367226008004,-0.38645367226008004,-6.69911764705882,-0.4611653789484048
0,2,male,23.0,0,0,13.0,True,,Southampton,True,-19.204207968574636,-0.38645367226008004,-0.38645367226008004,-6.69911764705882,-0.4611653789484048
0,3,male,28.5,0,0,16.1,True,,Southampton,True,-16.104207968574634,-0.32407117848753597,-0.32407117848753597,-1.19911764705882,-0.08254692233273223
0,3,female,48.0,1,3,34.375,False,,Southampton,False,2.170792031425364,0.043683683994155176,0.043683683994155176,18.30088235294118,1.2598276056682887
1,1,male,35.0,0,0,512.3292,True,B,Cherbourg,True,480.1249920314254,9.661740104981664,9.661740104981664,5.30088235294118,0.36491125366760807
0,3,male,,0,0,7.8958,True,,Southampton,True,-24.308407968574635,-0.4891674544258282,-0.4891674544258282,,
0,3,male,,0,0,7.8958,True,,Southampton,True,-24.308407968574635,-0.4891674544258282,-0.4891674544258282,,
1,1,male,,0,0,30.0,True,D,Southampton,True,-2.204207968574636,-0.04435612576548362,-0.04435612576548362,,
0,1,male,36.0,1,0,78.85,True,C,Southampton,False,46.64579203142536,0.938671235779283,0.938671235779283,6.30088235294118,0.43375097305227583
1,1,female,21.0,2,2,262.375,False,B,Cherbourg,False,230.17079203142538,4.631815484039331,4.631815484039331,-8.69911764705882,-0.5988448177177403
0,3,male,24.0,1,0,16.1,True,,Southampton,False,-16.104207968574634,-0.32407117848753597,-0.32407117848753597,-5.69911764705882,-0.39232565956373705
1,3,male,31.0,0,0,7.925,True,,Southampton,True,-24.279207968574635,-0.48857985158126105,-0.48857985158126105,1.30088235294118,0.08955237612893713
0,1,male,70.0,1,1,71.0,True,B,Southampton,False,38.795792031425364,0.7807026628391313,0.7807026628391313,40.30088235294118,2.774301432130979
0,3,male,16.0,1,1,20.25,True,,Southampton,False,-11.954207968574636,-0.24055913037267862,-0.24055913037267862,-13.69911764705882,-0.943043414641079
1,2,female,30.0,0,0,13.0,False,,Southampton,True,-19.204207968574636,-0.38645367226008004,-0.38645367226008004,0.30088235294117993,0.020712656744269385
0,1,male,19.0,1,0,53.1,True,D,Southampton,False,20.895792031425366,0.4204940697654092,0.4204940697654092,-10.69911764705882,-0.7365242564870758
0,3,male,31.0,0,0,7.75,True,,Queenstown,True,-24.454207968574636,-0.49210144397164657,-0.49210144397164657,1.30088235294118,0.08955237612893713
1,2,female,4.0,1,1,23.0,False,,Southampton,False,-9.204207968574636,-0.18521982138090567,-0.18521982138090567,-25.69911764705882,-1.7691200472570918
1,3,male,6.0,0,1,12.475,False,E,Southampton,False,-19.729207968574634,-0.39701844943123665,-0.39701844943123665,-23.69911764705882,-1.6314406084877564
0,3,male,33.0,0,0,9.5,True,,Southampton,True,-22.704207968574636,-0.4568855200677911,-0.4568855200677911,3.30088235294118,0.2272318148982726
0,3,male,23.0,0,0,7.8958,True,,Southampton,True,-24.308407968574635,-0.4891674544258282,-0.4891674544258282,-6.69911764705882,-0.4611653789484048
1,2,female,48.0,1,2,65.0,False,,Southampton,False,32.795792031425364,0.6599623523116267,0.6599623523116267,18.30088235294118,1.2598276056682887
1,2,male,0.67,1,1,14.5,False,,Southampton,False,-17.704207968574636,-0.35626859462820387,-0.35626859462820387,-29.02911764705882,-1.9983563128080353
0,3,male,28.0,0,0,7.7958,True,,Southampton,True,-24.408407968574636,-0.49117979293462,-0.49117979293462,-1.69911764705882,-0.1169667820250661
0,2,male,18.0,0,0,11.5,True,,Southampton,True,-20.704207968574636,-0.4166387498919562,-0.4166387498919562,-11.69911764705882,-0.8053639758717436
0,3,male,34.0,0,0,8.05,True,,Southampton,True,-24.154207968574635,-0.48606442844527137,-0.48606442844527137,4.30088235294118,0.29607153428294036
1,1,female,33.0,0,0,86.5,False,B,Southampton,True,54.295792031425364,1.0926151317018515,1.0926151317018515,3.30088235294118,0.2272318148982726
0,3,male,,0,0,14.5,True,,Southampton,True,-17.704207968574636,-0.35626859462820387,-0.35626859462820387,,
0,3,male,41.0,0,0,7.125,True,,Southampton,True,-25.079207968574636,-0.504678559651595,-0.504678559651595,11.30088235294118,0.7779495699756146
1,3,male,20.0,0,0,7.2292,True,,Cherbourg,True,-24.975007968574637,-0.502581702925434,-0.502581702925434,-9.69911764705882,-0.667684537102408
1,1,female,36.0,1,2,120.0,False,B,Southampton,False,87.79579203142536,1.7667485321470857,1.7667485321470857,6.30088235294118,0.43375097305227583
0,3,male,16.0,0,0,7.775,True,,Southampton,True,-24.429207968574637,-0.4915983593444487,-0.4915983593444487,-13.69911764705882,-0.943043414641079
1,1,female,51.0,1,0,77.9583,False,D,Southampton,False,45.75409203142536,0.9207272132963871,0.9207272132963871,21.30088235294118,1.466346763822292
0,1,male,,0,0,39.6,True,,Cherbourg,True,7.395792031425366,0.1488283710785238,0.1488283710785238,,
0,3,female,30.5,0,0,7.75,False,,Queenstown,True,-24.454207968574636,-0.49210144397164657,-0.49210144397164657,0.8008823529411799,0.05513251643660325
0,3,male,,1,0,24.15,True,,Queenstown,False,-8.054207968574637,-0.16207792852980066,-0.16207792852980066,,
0,3,male,32.0,0,0,8.3625,True,,Southampton,True,-23.841707968574635,-0.47977587060529714,-0.47977587060529714,2.30088235294118,0.15839209551360486
0,3,male,24.0,0,0,9.5,True,,Southampton,True,-22.704207968574636,-0.4568855200677911,-0.4568855200677911,-5.69911764705882,-0.39232565956373705
0,3,male,48.0,0,0,7.8542,True,,Southampton,True,-24.350007968574637,-0.4900045872454856,-0.4900045872454856,18.30088235294118,1.2598276056682887
0,2,female,57.0,0,0,10.5,False,E,Southampton,True,-21.704207968574636,-0.43676213497987365,-0.43676213497987365,27.30088235294118,1.8793850801302985
0,3,male,,0,0,7.225,True,,Cherbourg,True,-24.979207968574634,-0.5026662211428032,-0.5026662211428032,,
1,2,female,54.0,1,3,23.0,False,,Southampton,False,-9.204207968574636,-0.18521982138090567,-0.18521982138090567,24.30088235294118,1.6728659219762951
0,3,male,18.0,0,0,7.75,True,,Southampton,True,-24.454207968574636,-0.49210144397164657,-0.49210144397164657,-11.69911764705882,-0.8053639758717436
0,3,male,,0,0,7.75,True,F,Queenstown,True,-24.454207968574636,-0.49210144397164657,-0.49210144397164657,,
1,3,female,5.0,0,0,12.475,False,,Southampton,True,-19.729207968574634,-0.39701844943123665,-0.39701844943123665,-24.69911764705882,-1.7002803278724241
